ChanQual,Exp_collection,Expi,WebCam,comments,ephysFN,expControlFN,pref_chan,pref_unit,stim_size,stimuli
,Optim_tuning,,,"002 RF Mapping
[0 0 ] 2 deg -8:2:8
Bigger image rf mapping
Center starts to appear
8 mins 7 blocks",Alfa64chan-10032020-002,200310_Alfa_rfMapper_basic(1),,,,N:\Stimuli\2019-06-RF-mapping\2020-03-10-Alfa
,Optim_tuning,1.0,,"003 Generate Integrated starts 13:50
13 [-0.8 -1.3 ] CMAES
13 [-0.8 -1.3 ] ZOHA_Sphere_lr
Lr schedule, 70deg to 7.33 deg in 100 generations.
Optimizer compare
CMAES and ZOHA all struggle to take off
Maybe this is too noisy….. Should choose a cleaner signal than this
15 mins finish 20 blocks of parallel evolution….Works like machine
Neither is successful.… cannot say anything",Alfa64chan-10032020-003,200310_Alfa_generate_integrated(1),13.0,,3.0,N:\Stimuli\2019-12-Evolutions\2020-03-10-Alfa-01\2020-03-10-13-50-57
,Optim_tuning,2.0,,"004 Generate Integrated Starts 14:12
8 [-0 -0 ] 1 CMAES
8 [-0 -0 ] 1 ZOHA_Sphere_lr
According to the ref images, it really likes black white grating things.
Cant see eye, close out after this one.
Note the response onset is pretty late! ~ 100ms
22min 23 blocks~
Terminate around 30, see if we can do better",Alfa64chan-10032020-004,200310_Alfa_generate_integrated(2),28.0,,3.0,N:\Stimuli\2019-12-Evolutions\2020-03-10-Alfa-02\2020-03-10-14-12-42
,Optim_tuning,3.0,,"005 Generate Integrated Starts 14:48
20 [-0 -3.5 ] 1 CMAES
20 [-0 -3.5 ] 1 ZOHA_Sphere_lr
Used the reference from last GI…..PSTH looks health and good!
Response is healthy but the Score isn't going up very well…. Stays the same basically.
Seems CMAES goes up around 15 gens, not significantly but good. ZOHA is always fluctuating.
ZOHA beat by CMAES!
40 mins",Alfa64chan-10032020-005,200310_Alfa_generate_integrated(3),20.0,,5.0,N:\Stimuli\2019-12-Evolutions\2020-03-10-Alfa-03\2020-03-10-14-46-14
,Optim_tuning,4.0,,"006 Generate Integrated starts 15:29
48  [-0.2 -0.4 ] 1 CMAES
48  [-0.2 -0.4 ] 1 ZOHA_Sphere_lr
Maybe we should try a simple cell in V1 V4 to see if anything is working or not .
Health transient response of V1
2 optimizers go up and down consistently
25 mins 11 blocks.
CMA-ES evolves a second peak!!! Insane! Will be interesting to see if there is any correlated signal in the 2nd peak.
16 gens the 2nd peak evolve even greater!
40 mins 16 blocks",Alfa64chan-10032020-006,200310_Alfa_generate_integrated(4),48.0,,3.0,N:\Stimuli\2019-12-Evolutions\2020-03-10-Alfa-04\2020-03-10-15-29-12
,Optim_tuning,,,"001 Rf mapping start at 14:34
-8:2:8 2deg",Alfa64chan-16032020-001,200316_Alfa_rfMapper_basic,,,,N:\Stimuli\2019-06-RF-mapping\2020-03-16-Alfa
,Optim_tuning,,,"003 RF mapping starts 14:45
-1.5:0.75:1.5  0.75 deg",Alfa64chan-16032020-003,200316_Alfa_rfMapper_basic(2),,,,N:\Stimuli\2019-06-RF-mapping\2020-03-16-Alfa
,Optim_tuning,5.0,,"004 Generate Integrated 14:54
Testing if we don't use baseline subtracted score, can we evolve faster.
12 [-0.5 -0.8] 1  3 deg
30 gens
Finish in 16 mins  plateau around 16 gens! Grows super fast!
Very successful!",Alfa64chan-16032020-004,200316_Alfa_generate_integrated(1),12.0,,3.0,N:\Stimuli\2019-12-Evolutions\2020-03-16-Alfa-01\2020-03-16-14-54-33
,Optim_tuning,6.0,,"005 Generate integrated 15:14
12 [-0.5 -0.8] 1  3 deg   ZOHA_Sphere_lr_euclid
Mu exponential decay from 50 deg to 7.33deg in 100 generations, learning rate 1.5
Try out my new optimizer!
Optimizer found gradient around 16-18 gens , grow featues to excite the plateau part of the image.
Exploration get down to 32 deg at gen 24.
Seems to surpass the performance of CMAES finally!",Alfa64chan-16032020-005,200316_Alfa_generate_integrated(2),12.0,,3.0,N:\Stimuli\2019-12-Evolutions\2020-03-16-Alfa-02\2020-03-16-15-14-25
,Optim_tuning,7.0,,"006 Generate integrated 15:40
12 [-0.5 -0.8] 1  3 deg   ZOHA_Sphere_lr_euclid
Mu exponential decay from 50 deg to 20 deg in 100 generations, learning rate 1.5
See if larger exploration will result in different evolutions trajectory?
Want to test if I decayed the learning rate too fast or too slow, because both could result in a slow optimization.
See which part of the experiment does the firing rate grows the fastest! May be that is the right rate to go.
Starts growing around gen 16-18, exploration = 41.5. At gen 23 the step between basis are 0.442.
Close to 30 gens, still around 38.9 degree exploration.
Seems the plateau around 150ms doesn't evolve successfully
Starts growing the plateau around 32 gens.
Obviously, the evolution is much less smooth than the last one! Many stagnant and coming in and out.
Around 35 gens still 36.5 degrees.
37 gens 35.8 degree,
This is much slower than the 2nd, ZOHA Sphere_lr_euclide, and slower than the first CMA-ES,
PSTH seems different from the last one, the gap between the 2 peaks are longer!
At around 50 gens reached 450 just
This schedule seems not very helpful……. Try others",Alfa64chan-16032020-006,200316_Alfa_generate_integrated(3),12.0,,3.0,N:\Stimuli\2019-12-Evolutions\2020-03-16-Alfa-03\2020-03-16-15-40-58
,Optim_tuning,8.0,,"007 Generate Integrated 16:12
12 [-0.5 -0.8] 1  3 deg   ZOHA_Sphere_lr_euclid
Mu exponential decay from 40 deg to 10 deg in 100 generations, learning rate 1.5
See if smaller exploration will result in better evolutions trajectory?
At gen 9, the exploration around 35.3 deg
Speed of this optimizer is similar to CMAES! Grows super fast, Exploration range around 32.9 at 15gens.
Perhaps exploration range around 30-35deg is the sweet spot?
Reach 400 around 30 gens, similar PSTH.
Faster than the last one. But curiously, the result doesn't look as",Alfa64chan-16032020-007,200316_Alfa_generate_integrated(4),12.0,,3.0,N:\Stimuli\2019-12-Evolutions\2020-03-16-Alfa-04\2020-03-16-16-12-37
,Optim_tuning,9.0,,"008 Generate Integrated 16:45
64 [0 -2.1] 1  4deg  ZOHA_Sphere_lr_euclid
Same learning rate scheduling with last experiment,
Mu exponential decay from 40 deg to 10 deg in 100 generations, learning rate 1.5
The firing rate PSTH is very sustained! Like square wave.
Starts growing steadily from 5 gens.
Grow not very fast. Starts to plateau around 20 gens.
But the learning rate schedule tuned for",Alfa64chan-16032020-008,200316_Alfa_generate_integrated(5),64.0,,4.0,N:\Stimuli\2019-12-Evolutions\2020-03-16-Alfa-05\2020-03-16-16-45-43
,Optim_tuning,10.0,,"009 Generate Integrated 17:03
64 [0 -2.1]  1 4deg  ZOHA_Sphere_lr_euclid
Mu exponential decay from 40 deg to 5 deg in 100 generations, learning rate 1.5
Faster decay to small learning rate, see how it goes!
The result doesn't change significantly! Seems similar speed and result
He is a very good boy today! Seems he can give me 20 gens for this",Alfa64chan-16032020-009,200316_Alfa_generate_integrated(6),64.0,,4.0,N:\Stimuli\2019-12-Evolutions\2020-03-16-Alfa-06\2020-03-16-17-03-32
,Optim_tuning,,,"001 RF MAPPER start at 1:27
2 degrees, looking at SU in ch. 3, very sparse…
Doesn’t seen visually responsive, we will try bigger.
Or ch 31. looks good
5 blocks complete, at 132
Completed",Alfa64chan-17032020-001,200317_Alfa_rfMapper_basic,,,,N:\Stimuli\2019-06-RF-mapping\2020-03-17-Alfa
,Optim_tuning,,,"002 Rf mapper start at 1:35. 0.75 degrees
5 complete stop at 1:38 ish
Completed",Alfa64chan-17032020-002,200317_Alfa_rfMapper_basic(1),,,,N:\Stimuli\2019-06-RF-mapping\2020-03-17-Alfa
,Optim_tuning,11.0,,"003 Generate integrated start at 1:45
Ch. 31, whole channel, just hash
31 [0 -3.5]  4 1 'CMAES'
Didn’t seem to go anywhere
25 blocks complete stop at 159
Completed",Alfa64chan-17032020-003,200317_Alfa_generate_integrated(2),31.0,,4.0,N:\Stimuli\2019-12-Evolutions\2020-03-17-Alfa-01\2020-03-17-13-45-34
,Optim_tuning,12.0,,"004 generate integrated start at 200
Ch 21, whole ch, just hash seems responsive
21 [0 -1.5] 4 1 'CMAES'
Block 21, still looks to be climbing
Stop at block 31, 2:18
Completed",Alfa64chan-17032020-004,200317_Alfa_generate_integrated(3),21.0,,4.0,N:\Stimuli\2019-12-Evolutions\2020-03-17-Alfa-02\2020-03-17-14-00-43
,Optim_tuning,13.0,,"005 Start at 2:20
Ch 21, whole ch, just hash seems responsive
21 [0 -1.5] 4 1 'ZOHA_Sphere_euclid_lr'
Mu exponential decay from 50 deg to 5 deg in 100 generations, learning rate 1.5
Reward upped to 60
Block 18, still climbing
Stopped after 22 blocks, at 235
Completed",Alfa64chan-17032020-005,200317_Alfa_generate_integrated(4),21.0,,4.0,N:\Stimuli\2019-12-Evolutions\2020-03-17-Alfa-03\2020-03-17-14-20-53
,Optim_tuning,14.0,,"006 start 2:40
Ch 21
21 [0 -1.5] 4 1 'ZOHA_Sphere_euclid_lr'
Try the new Inverse function decay of mu! Decay from 70-20 degree.
Evolution goes pretty well! Even better than the last 2 exponential decay ones.
Was going to stop but looks like its still going
Okay stopped at 258, 26 blocks
Completed",Alfa64chan-17032020-006,200317_Alfa_generate_integrated(5),21.0,,4.0,N:\Stimuli\2019-12-Evolutions\2020-03-17-Alfa-04\2020-03-17-14-40-02
,Optim_tuning,15.0,,"007 start at 302
Ch 21 [0 -1.5] 4 1 'ZOHA_Sphere_lr euclid_ReducDim'
Exactly same setting with last one, just restricted to a 50D subspace!
Starting to take breaks, upped reward to 160 +25
Completed",Alfa64chan-17032020-007,200317_Alfa_generate_integrated(6),21.0,,4.0,N:\Stimuli\2019-12-Evolutions\2020-03-17-Alfa-05\2020-03-17-15-01-44
,SUHash,1.0,,"Start: 1:38 pm, generate_integrated, parallel evolution from SU and hash
Ch. 20: two SU (a = 1/5, b = 2/5), one hash (4/5)
Ch. 20 [1 -1] 3 1, SUa
Ch. 20 [1 -1] 3 3, hash
Matlab completely crashed at block 25….",Alfa64chan-04022020-002,200204_ALfa_generate_integrated,,,,N:\Stimuli\2019-12-Evolutions\2020-02-04-Alfa-01\2020-02-04-13-38-53
,SUHash,2.0,,"Start: 2:03 pm, restarted evolution
generate_integrated, parallel evolution from SU and hash
Ch. 20: two SU (a = 1/5, b = 2/5), one hash (4/5)
Ch. 20 [1 -1] 3 1, SUa
Ch. 20 [1 -1] 3 3, hash
Stopped at 38 blocks, not evolving and he's not fixating well",Alfa64chan-04022020-003,200204_ALfa_generate_integrated(1),,,,N:\Stimuli\2019-12-Evolutions\2020-02-04-Alfa-02\2020-02-04-14-03-42
,SUHash,3.0,,"005 generate_integrated   SU vs Hash
Ch. 33 [0 0 ] 3 1, Su
Ch. 33 [0 0]  3 2, hash
Gabor as reference images
Both evolve pretty good~ at a similar pace. Although hash has a higher baseline than SU.
Hash saturated earlier than SU! SU grows steadily at 20 gen as well.
It Crashed !! aAt around 12:44
Thank god the data is saved. 27 generations
Completed",Alfa64chan-05022020-005,200205_ALfa_generate_integrated(2),,,,N:\Stimuli\2019-12-Evolutions\2020-02-05-Alfa-01\2020-02-05-12-18-42
,SUHash,4.0,,"007 generate_integrated  SU vs Hash
Ch. 38 [0 0 ] 3 1, SU  CMA
Ch. 38 [0 0 ] 3 2, Hash  CMA
The Hash and SU response are both bi-peaky, they are kind of ON + OFF
And the 2 peaks are correlated.
The evolution is very much not significant…..?
After a rest fr of Hash gets a lot larger!
Gets evolving starts from 16 gens
Suddenly became more sustained in 80-100 ms rsp and higher than natural images.
Start to grows at 17 gens. 
Matlab Crashes totally again.
Completed",Alfa64chan-05022020-007,200205_ALfa_generate_integrated(4),,,,N:\Stimuli\2019-12-Evolutions\2020-02-05-Alfa-03\2020-02-05-13-18-55
,SUHash,5.0,,"Ch. 7 [0 -2] 3 1 'CMAES'
Ch. 7 [0 -2] 3 2 'CMAES'
SU vs. hash
Start: 4:42 pm
Eye signal is really bad today.  Fix window at 1.2 and he's struggling.  28% accuracy at block 7
Recalibrated eye signals, accuracy went up significantly
Evolutions seem to be climbing at block 15
50 blocks, complete",Alfa64chan-10022020-004,200210_Alfa_generate_integrated,,,,N:\Stimuli\2019-12-Evolutions\2020-02-10-Alfa-01\2020-02-10-16-42-15
,,,,"SU v Hash ch. 63 [0, -2] SU 1/5 very visually responsive. Start at 10:30
63 [0, -2] 3 1 
63 [0, -2] 3 2
I took out 200 mL water, so he started with 200, not 400. plan to add grape juice.
Working great now, 75%.
(Mary remember it's taking off and doing good)
Crashed at block 13. 
Feb. 13th Using the function same as beto rig!",Alfa64chan-11022020-003,200211_Alfa_generate_integrated,,,,N:\Stimuli\2019-12-Evolutions\2020-02-11-Alfa-01\2020-02-11-10-30-50
,SUHash,,,"001RFMapping 
starts 11:59 AM
-8:2:8 2deg image.
Seems the plotting function doesn'tget loaded ?
Seemse the plot generation mechanism is also slow, takes a few min to generate the post hoc plot. Why???
59 has a SU but quite sparse
63 also has a SU, less sparse?
Complete",Alfa64chan-13022020-001,200213_Alfa_rfMapper_basic(1),,,,N:\Stimuli\2019-06-RF-mapping\2020-02-13-Alfa
,,,,"002 generate_integrated
63 [0, -2] 3 1  CMAES
63 [0, -2] 3 2  CMAES 
Following the last crashed experiment.
Load the 63 ch bigset, alfa , the reference images seem to be about eyes, monkey faces and trees ???
The overall pace is slow….. Is that because I add too many flags to write info to disk?
Cannot see the eye signal on the screen during experiment… Same problem, let's restart the experiment.
aborted",Alfa64chan-13022020-002,200213_Alfa_generate_integrated(1),,,,
,SUHash,6.0,,"003 generate_integrated
Re open ML2, change the memory_log file and disable the TrialRecord size checking part.
Run the same task
63 [0, -2] 3 1  CMAES
63 [0, -2] 3 2  CMAES 
(Seems adding too many flags and checking the size of TrialRecord is really slow the inter trial interval down. OMB)
(Overall correct rate is bad! )
Seems pretty successful! SU and Hash both go up nicely. Beautiful result!
Stopped at 2:51. supper slow but no crashing….? 32 blocks
Note from memory_log we know the memory increase from 4037.8MB at the starts
To 10596.9 MB at 14:50
Increase by 6GB in 2 hours!?! (In line with the fact that he has many incorrect trails which will increase memory like crazy. )
Complete
Updates the Plexon API to newer native version.",Alfa64chan-13022020-003,200213_Alfa_generate_integrated(2),,,,N:\Stimuli\2019-12-Evolutions\2020-02-13-Alfa-01\2020-02-13-12-41-34
,SUHash,,,"001 RFMapper   starts
-1.5:0.5:1.5 mapping 1 deg",Alfa64chan-17022020-001,200217_Alfa_rfMapper_basic,,,,
,SUHash,,,"002 RFMapper starts 12:49
-8:2:8 mapping 2 deg
(Monkey generally feels harder to fixate for larger peripheral objects)
Seems after a while, monkey adapt and feel easier to fixate without saccade to the peripheral stimuli popping up.
30 threshold changed a little",Alfa64chan-17022020-002,200217_Alfa_rfMapper_basic(1),,,,
,SUHash,7.0,,"005 generate_integrated
Black line (is this SU or hash?) climbing at block 30, evolution still running relatively slowly, about 7.5-8 seconds during block changes
Fix window at 1.2, eye signal is pretty jumpy
Grey line looks to be climbing slightly above baseline as well
54% accuracy at block 30, experiment is currently 56 minutes long.  Still a really long time for only 30 blocks…. PSTH seems reasonable though
40 blocks, completed",Alfa64chan-17022020-005,200217_Alfa_generate_integrated(4),,,,N:\Stimuli\2019-12-Evolutions\2020-02-17-Alfa-01\2020-02-17-13-23-41
,SUHash,,,"Rf mapper
10 blocks, complete",Alfa64chan-18022020-001,200218_Alfa_rfMapper_basic,,,,
,SUHash,,,"Rf mapper
11 blocks, complete",Alfa64chan-18022020-002,200218_Alfa_rfMapper_basic(1),,,,
,SUHash,8.0,,"Generate parallel, SU vs hash
Start: 12:31 pm
Ch. 22 [0 -0.5] 3 1 CMAES
Ch. 22 [0 -0.5] 3 2 CMAES
He's not fixating well, but evolutions for both hash and SU are climbing!
23 blocks have taken almost an hour and a half",Alfa64chan-18022020-003,200218_Alfa_generate_integrated,,,,N:\Stimuli\2019-12-Evolutions\2020-02-18-Alfa-01\2020-02-18-12-31-42
,SUHash,,,"5 blocks
-8:2:8, 2 degrees
complete",Alfa64chan-19022020-001,200219_Alfa_rfMapper_basic,,,,
,SUHash,,,"-1.5:0.5:1.5, 1 degree
5 blocks
Start: 12:32 pm
complete",Alfa64chan-19022020-002,200219_Alfa_rfMapper_basic(1),,,,
,SUHash,9.0,,"Start: 1:01 pm
Ch. 2, two gorgeous SUs (1/5 and 1/5), one MU (3/5), parallel evolution from all three
All three units are very visually responsive
Ch. 2 [-0.5 -1] 3 1 CMAES
Ch. 2 [-0.5 -1] 3 2 CMAES, very sparse, but definitely visually responsive
Ch. 2 [-0.5 -1] 3 3 CMAES, likely contains another SU within the hash (based on waveform), but isn't distinct enough on the PCA to define
Shape of SUb looks like it's less consistent… we may lose this unit
SUb has returned!  Holding my breath, but it looks promising
Lost ability to view eye position on screen, but ML is still receiving ISCAN and he's fixating well
PSTH is bimodal!
Lost SUb again.  Let's see if it comes back
Nope, RIP Sub
29 blocks, he won't work anymore, complete",Alfa64chan-19022020-005,200219_Alfa_generate_integrated(2),,,,N:\Stimuli\2019-12-Evolutions\2020-02-19-Alfa-01\2020-02-19-13-01-32
,SUHash,,,"Rf mapper
-1.5:0.5:1.5, 1 degree
Start: 12:38 pm
5 blocks, complete",Alfa64chan-20022020-001,200220_Alfa_rfMapper_basic,,,,
,SUHash,,,"Rf mapper
-8:2:8, 2 degrees
Start: 12:44 pm
5 blocks, complete",Alfa64chan-20022020-002,200220_Alfa_rfMapper_basic(1),,,,
,SUHash,10.0,,"Ch. 25 parallel evolution, SU (1/5) vs hash (5/5)
25 [0 -3] 3 1 CMAES
25 [0 -3] 3 2 CMAES
Start: 12:58 pm, visually responsive
30 blocks, never climbed, complete
Trying again at 4 degrees",Alfa64chan-20022020-003,200220_Alfa_generate_integrated,,,,N:\Stimuli\2019-12-Evolutions\2020-02-20-Alfa-01\2020-02-20-12-58-56
,SUHash,11.0,,"Eye position STILL not showing up, but I'm tired of restarting it with no success, so it's just going to stay like this
He's fixating really well and being a good boy
Start: 1:57 pm
Ch. 25 parallel evolution, SU (1/5) vs hash (5/5)
25 [0 -2.5] 4 1 CMAES
25 [0 -2.5] 4 2 CMAES
Visually responsive
Block 22, still not climbing
31 blocks, didn't go anywhere, complete",Alfa64chan-20022020-006,200220_Alfa_generate_integrated(3),,,,N:\Stimuli\2019-12-Evolutions\2020-02-20-Alfa-02\2020-02-20-13-57-30
,SUHash,12.0,,"Ch. 15 parallel evolution, SU (1/5) vs MU (3/5)
15 [-1 -1] 3 1 CMAES
15 [-1 -1] 3 2 CMAES
Start: 3:00 pm, eye signal still not showing up on ML
26 blocks, complete
He worked for 3.5 hours today!!!  Three complete parallel evolutions!",Alfa64chan-20022020-008,200220_Alfa_generate_integrated(5),,,,N:\Stimuli\2019-12-Evolutions\2020-02-20-Alfa-03\2020-02-20-15-00-54
,SUHash,,,"RF mapper, -8:2:8, 2 degrees
Start: 1:28 pm
10 blocks, complete",Alfa64chan-21022020-001,200221_Alfa_rfMapper_basic,,,,
,SUHash,,,"RF mapper, -1.5:0.5:1.5, 1 degree
Start: 1:45 pm
10 blocks, complete",Alfa64chan-21022020-002,200221_Alfa_rfMapper_basic(1),,,,
,SUHash,13.0,,"Start: 2:00 pm
Ch. 21, SU (1/5) vs. hash (5/5)
21 [0.5 0.5] 3 1 CMAES
21 [0.5 0.5] 3 2 CMAES
Visually responsive
~35 blocks, never took off, complete",Alfa64chan-21022020-003,200221_Alfa_generate_integrated,,,,N:\Stimuli\2019-12-Evolutions\2020-02-21-Alfa-01\2020-02-21-14-00-54
,SUHash,,,"Start: 1:29 pm
-1.5:0.5:1.5, 1 degree
10 blocks, complete",Alfa64chan-24022020-001,200224_Alfa_rfMapper_basic,,,,
,SUHash,,,"Start: 1:37 pm
-8:2:8, 2 degrees
11 blocks, complete",Alfa64chan-24022020-002,200224_Alfa_rfMapper_basic(1),,,,
,SUHash,14.0,,"Start: 2:05 pm
Ch. 29, SU (1.5/5)  vs. hash (4/5)
29 [-1.5 -1] 3 1 CMAES
29 [-1.5 -1] 3 2 CMAES
Visually responsive
35 blocks, evolution never climbed, complete",Alfa64chan-24022020-005,200224_Alfa_generate_integrated(3),,,,N:\Stimuli\2019-12-Evolutions\2020-02-24-Alfa-01\2020-02-24-14-05-10
,SUHash,15.0,,"Start: 2:48 pm
Ch. 50, SU (1/5, sparse) vs hash (5/5)
50 [0 -0.5] 3 1 CMAES
50 [0 -0.5] 3 2 CMAES
Visually responsive
39 blocks, complete, actually climbed!",Alfa64chan-24022020-006,200224_Alfa_generate_integrated(4),,,,N:\Stimuli\2019-12-Evolutions\2020-02-24-Alfa-02\2020-02-24-14-48-31
,SUHash,,,"Start: 12:48 pm, RF mapper
-8:2:8, 2 degrees
10 blocks, complete",Alfa64chan-25022020-001,200225_Alfa_rfMapper_basic,,,,
,SUHash,,,"Start: 12:59 pm, RF mapper
-1:0.5:1, 1 degree
12 blocks, complete",Alfa64chan-25022020-002,200225_Alfa_rfMapper_basic(1),,,,
,SUHash,16.0,,"SU vs. hash, start: 1:18 pm
One SU (1/5), one hash (4/5)
35 [0 0] 3 1 CMAES
35 [0 0] 3 2 CMAES
Very visually responsive, using gabors as reference, evolution beginning to climb for both SU and hash already
Second SU popped up again in hash!  Not sure how stable it is
Multiple random SUs keep popping in and out of existence.  This channel LOVES this evolution
55 blocks, complete",Alfa64chan-25022020-004,200225_Alfa_generate_integrated(2),,,,N:\Stimuli\2019-12-Evolutions\2020-02-25-Alfa-01\2020-02-25-13-18-15
,SUHash,17.0,,"SU vs. SU vs. hash, start: 2:36 pm
Two SUs (1/5 and 1/5), one hash (4/5)
35 [0 0] 3 1 CMAES
35 [0 0] 3 2 CMAES
35 [0 0] 3 3 CMAES
All three units very visually responsive, same channel with new SU (seemed stable from last evolution) selected separately
First SU went away completely… noticed at block 20
30 blocks, complete",Alfa64chan-25022020-005,200225_Alfa_generate_integrated(3),,,,N:\Stimuli\2019-12-Evolutions\2020-02-25-Alfa-02\2020-02-25-14-36-14
,CMAGA_cmp,18.0,,"CMAES vs. GA, start: 3:34 pm, evolving from visually responsive MU/hash (3/5), SU (1/5) selected as unit b
35 [0 0] 3 1 CMAES
35 [0 0] 3 1 GA
30 blocks, complete!",Alfa64chan-25022020-006,200225_Alfa_generate_integrated(4),,,,N:\Stimuli\2019-12-Evolutions\2020-02-25-Alfa-03\2020-02-25-15-34-30
,SUHash,,,"Start: 1:05 pm, RF mapper
-1:0.5:1, 1 degree
10 blocks, complete",Alfa64chan-26022020-001,200226_Alfa_rfMapper_basic,,,,
,SUHash,,,"Start: 1:09 pm, RF mapper
-8:2:8, 2 degrees
10 blocks, complete",Alfa64chan-26022020-002,200226_Alfa_rfMapper_basic(1),,,,
,SUHash,19.0,,"Start: 1:24 pm, Ch. 24 SU (1/5) vs. hash (4/5)
Strong visual response, but RF was pretty diffuse. Centered image at [-0.5 -0.5], 3 degrees
24 [-0.5 -0.5] 3 1 CMAES
24 [-0.5 -0.5] 3 2 CMAES
Block 28, not climbing.  Will give it to 35, and then try again at four degrees
Stopped at 35 blocks, never climbed, trying again at 4 degrees",Alfa64chan-26022020-003,200226_Alfa_generate_integrated,,,,N:\Stimuli\2019-12-Evolutions\2020-02-26-Alfa-01\2020-02-26-13-24-53
,SUHash,20.0,,"Start: 2:04 pm
24 [-0.5 -0.5] 4 1 CMAES
24 [-0.5 -0.5] 4 2 CMAES
Super phasic visual response
Block 30, looks like it's increasing a little bit, but nothing drastic.  Not having great luck with IT evolutions lately
SU is definitely evolving, hash looks like it's climbing a little too
63 blocks, successful, complete",Alfa64chan-26022020-004,200226_Alfa_generate_integrated(1),,,,N:\Stimuli\2019-12-Evolutions\2020-02-26-Alfa-02\2020-02-26-14-04-11
,SUHash,,,"RF mapper, start: 1:51 pm
-8:2:8, 2 degrees
10 blocks, complete",Alfa64chan-28022020-001,200228_Alfa_rfMapper_basic,,,,
,SUHash,,,"RF mapper, start: 2:03 pm
-1:0.5:1, 1 degree
10 blocks, complete",Alfa64chan-28022020-002,200228_Alfa_rfMapper_basic(1),,,,
